curve_family,bootstrap,omega_action,omega_athlete,omega_action_x_athlete,omega_trial_residual,context_relative_reliability_all_cells_n10,context_relative_reliability_pooled_fixed_actions_n10,context_relative_reliability_athlete_across_actions_n50
racket,1445,0.3000717992639637,0.01559776614278441,0.30075003619656054,0.3835803983966913,0.9414182198476769,0.8918595769270964,0.23279770737777228
racket,1446,0.2998281479091725,0.021583254944933107,0.2885306037879679,0.3900579933579264,0.9398937803988461,0.8882738383980723,0.3041099414242591
racket,1447,0.29717913207277485,0.012420061438077846,0.28106320060701345,0.4093376058821339,0.9351899781478841,0.8775966598055083,0.20485554827912372
racket,1448,0.3093278498549565,0.0320506839614267,0.2779650281372188,0.38065643804639804,0.9420974889441415,0.890641532046846,0.40240896052569797
racket,1449,0.26838147656583833,0.015994795400473327,0.3339050300595778,0.38171869797411057,0.9418513438035669,0.9016370679338355,0.2193530945814711
racket,1450,0.36778590732526245,0.01362452200646793,0.2655858864346073,0.3530036842336624,0.9482624359148264,0.8877610211793118,0.23066796122070496
racket,1451,0.36104515444953345,0.010571978730181543,0.2574318785238634,0.3709509882964216,0.9443137029314137,0.8784161725565945,0.1932232759320857
racket,1452,0.3026903061880466,0.013321034326734083,0.3030197291325036,0.38096893035271573,0.9420251530923281,0.8925145442725786,0.20464235598198796
racket,1453,0.31178438965312405,0.0131691693001547,0.2872876946717039,0.3877587463750174,0.9404380116065584,0.885695364201998,0.21123740170964522
racket,1454,0.31610102643490834,0.015572551381072339,0.29415066905297643,0.37417575313104295,0.9435838120250006,0.8922121059480485,0.23650347618173517
racket,1455,0.3367499248470916,0.010024712601437993,0.2764393605583626,0.3767860019931078,0.9429883156482941,0.8837592106931031,0.17478696090733462
racket,1456,0.311459119018954,0.019932762050196156,0.2858449286666269,0.38276319026422284,0.9416086156829548,0.8887490976925789,0.28951224628174144
racket,1457,0.36843879610822866,0.018426709297395934,0.2827963589676545,0.330338135626721,0.9529898722876691,0.9011723756230758,0.27642594800862963
racket,1458,0.2923547164578704,0.012646217781951415,0.3100396168691849,0.3849594488909933,0.941095952368648,0.8934167029740466,0.1927698188021857
racket,1459,0.3387232461103842,0.010554260159706496,0.26729378531103143,0.3834287084188779,0.9414535933991269,0.8787350652288276,0.18719427189807364
racket,1460,0.3844397963875942,0.00734671726763106,0.24470761271526487,0.36350587362950976,0.9459747745341551,0.8739598904988143,0.14889075307617303
racket,1461,0.351914873174852,0.009566870142328928,0.26828016244401476,0.3702380942388043,0.9444742012602895,0.8824158845972844,0.1723314574446725
racket,1462,0.3069295351636603,0.009919240784571709,0.25824845276307956,0.4249027712886885,0.9311995843065768,0.8632248931635724,0.18241613580468513
racket,1463,0.29359253883204484,0.014233068436861455,0.29526030861820834,0.39691408411288537,0.9382501421396405,0.886331220421651,0.21976085872672582
racket,1464,0.34115806847629354,0.019733938083712856,0.2571135814296073,0.38199441201038636,0.9417873385576564,0.8787500088417847,0.30902110144152156
racket,1465,0.3164237392330842,0.0057274993432180794,0.30218440169905375,0.3756643597246439,0.9432447225646725,0.8912625425458673,0.09988004384729288
racket,1466,0.31302963624053987,0.004523598787958663,0.3021821124527417,0.3802646525187598,0.9421880922307281,0.8896927300527318,0.08055582294865028
racket,1467,0.33611637682643414,0.022385621909964862,0.27715443140391377,0.36434356985968724,0.9457895306945742,0.8915561546682912,0.32074535341850424
racket,1468,0.2816631510161946,0.0037919206299259975,0.2946255294117787,0.4199193989421006,0.9324967152063335,0.8766428273258988,0.06983805684625309
racket,1469,0.3079983836693563,0.01883140305525273,0.2561198365664279,0.4170503767089631,0.9332350492563798,0.8682955600076021,0.2993473019485236
racket,1470,0.2891593530161946,0.015266691746143172,0.28048301235909984,0.4150909428785624,0.9337358053969692,0.8769221307623991,0.24080906156978554
racket,1471,0.33626820512908623,0.016865498431057283,0.27278513226323436,0.3740811641766221,0.9436053121446679,0.8856226389051224,0.26527829374434797
racket,1472,0.31348977070610823,0.020326717027641043,0.2581661535970827,0.408017358669168,0.9355203172878492,0.8722128872916461,0.3140984994688333
racket,1473,0.30627761163355277,0.026893024751691336,0.25081099899524284,0.4160183646195131,0.9334991438641631,0.8697116412622807,0.3837388159078051
racket,1474,0.39011201373843685,0.011108056361104292,0.2404747292653798,0.35830520063507904,0.9471155999103693,0.8753345118191737,0.21206056148947272
racket,1475,0.32099388788326155,0.020560059142914134,0.28262458009540853,0.37582147287841583,0.9432088536820642,0.8897129979392636,0.29833119180480205
racket,1476,0.29823709159942124,0.024523674569777606,0.2808375655275681,0.3964016683032331,0.9383740759903322,0.8851014342714433,0.3375532607960914
racket,1477,0.2964613181205144,0.011193191663056839,0.30540213282205336,0.3869433573943754,0.9406301838814406,0.8910907350498682,0.17659511832291994
racket,1478,0.28365091237821016,0.02131082104227991,0.32002646603710533,0.3750118005424046,0.9433935377471655,0.901010105077284,0.2807801424249875
racket,1479,0.36763750236972986,0.012863372316793206,0.2740024140222878,0.34549671129118914,0.94985919349763,0.8925077486899111,0.2155315070689537
racket,1480,0.33680612723055753,0.019819707040565723,0.2760258171473392,0.36734834858153753,0.9451216365862313,0.889545988333405,0.2956025226778948
racket,1481,0.3322699890128663,0.0061696320025604965,0.2550708166783698,0.40648956230620337,0.9359010421984459,0.865351497703174,0.12330287558250526
racket,1482,0.2726396826540241,0.024357924250357935,0.2976181242616918,0.40538426883392603,0.9361754522588902,0.8881743223103795,0.32342589763165047
racket,1483,0.291761411320979,0.023604246694741277,0.29436446642756436,0.39026987555671544,0.9398434532217746,0.8906793905877447,0.31912340237227627
racket,1484,0.3080780090642978,0.002736702943242836,0.2984400727020932,0.39074521529036615,0.9397304407605293,0.8851598161313942,0.050887759365526815
racket,1485,0.30253061596948455,0.010776363974945835,0.2916523339668999,0.3950406860886697,0.9387023845258906,0.8844683151972565,0.17752930304659417
racket,1486,0.30286502724837605,0.010649282649430783,0.2868307312184041,0.39965495888378905,0.9375841976998538,0.8815645941851417,0.17812159978281983
racket,1487,0.2838436665667223,0.02994305180518077,0.2555690922451473,0.4306441893829496,0.9296815864989267,0.8689364252075823,0.404781440865865
racket,1488,0.31743837147979553,0.01987382578171719,0.30263165893033533,0.3600561438081519,0.946733275269361,0.8995690385265077,0.2779065431754891
racket,1489,0.3189327517121683,0.015817962785376987,0.2824395231599724,0.3828097623424824,0.9415977766484046,0.8862508136920791,0.24651146785799014
racket,1490,0.3412342874710067,0.01885769053404771,0.2700498065874091,0.36985821540753644,0.9445595996916847,0.8865094206515796,0.2896777723924827
racket,1491,0.28546352662192853,0.011690203315750025,0.3126970251754529,0.3901492448868686,0.939872109567224,0.89263980917899,0.1795540626889319
racket,1492,0.28479052012131123,0.029337774506068955,0.28796907989413656,0.3979026254784833,0.9380105484979945,0.8885729941257505,0.3729743349978775
racket,1493,0.3425293185194498,0.011248598292025005,0.26199956703495497,0.3842225161535703,0.9412683167958856,0.8767215316990908,0.20016747454123007
racket,1494,0.3144659414797002,0.01605740083182015,0.28003759768500247,0.3894390600034773,0.9400406228831503,0.8837630332618525,0.25078535129318963
racket,1495,0.27581337517286963,0.028953557604394952,0.31035954587017645,0.384873521352559,0.9411160683531321,0.898127830277146,0.3532512999288063
racket,1496,0.31353222751691606,0.023396657838405454,0.3196751385187272,0.34339597612595124,0.9503004347319834,0.9090128221848292,0.3006490267252574
racket,1497,0.3287667843896167,0.017336243084921887,0.27660173502742824,0.37729523749803323,0.9428716459226648,0.8862429284208727,0.2679722081366642
racket,1498,0.31135938046532113,0.01469861513577089,0.30104705758307265,0.3728949468158354,0.943874472177158,0.8943745605964284,0.22231519073154354
racket,1499,0.34762927266059246,0.033021119890280115,0.23977801920003627,0.3795715882490911,0.9423481307591353,0.8778555444264436,0.44473271050855884
racket,1500,0.30287547276062693,0.014230983183454508,0.2957936989100523,0.38709984514586626,0.9405933361440802,0.8889987482715943,0.21954527652205721
racket,1501,0.3625591978323095,0.020478611883610998,0.23651207757924703,0.38045011270483237,0.9421452153088973,0.8710494656208775,0.3348068072779558
racket,1502,0.30139794379944046,0.008585679275494008,0.298020128273596,0.39199624865146965,0.9394322923738813,0.8866425417568624,0.1441460684677537
racket,1503,0.32162643901961707,0.033018707602670935,0.27294088209303735,0.37241397128467457,0.9439833621767317,0.8914880826157224,0.41402646400208576
racket,1504,0.350011696126045,0.01068429952741569,0.2600272346237684,0.3792767697227708,0.9424161167094399,0.8771132260407919,0.1932535694608353
racket,1505,0.32242586774752685,0.02305736954639134,0.279023558732757,0.3754932039733248,0.9432837799306966,0.8894405885704821,0.3256095501962802
racket,1506,0.2983486049926576,0.021078525293269937,0.3097720276113866,0.3708008421026859,0.9443475319852734,0.8992199059555717,0.28506374451186617
racket,1507,0.2992742802903007,0.012936247755202858,0.29147201362943864,0.3963174583250577,0.9383944261737744,0.8848048337369919,0.20587327209118012
racket,1508,0.29976399833245265,0.018760256954608895,0.26962520784449906,0.41185053686843937,0.9345577708099428,0.87503416908755,0.28830607450329493
racket,1509,0.35303468211617556,0.014452880127442587,0.27598676599711147,0.3565256717592704,0.9475023483585442,0.8906672231910224,0.2344758713692818
racket,1510,0.27124654506973256,0.0222256528999825,0.3181255473985449,0.38840225463174005,0.9402860423207984,0.8975709290231084,0.29037482953696186
racket,1511,0.3361462866842824,0.01860275043553493,0.2650681385676369,0.38018282431254574,0.9422070033439972,0.8818167168582972,0.29044991297107126
racket,1512,0.31726308398301806,0.01527651085129566,0.24490587342655437,0.4225545317391319,0.9318131509695354,0.8602838403754536,0.26566610637921084
racket,1513,0.35404215567692116,0.01247382117665798,0.2663479283676923,0.36713609477872866,0.945168992876995,0.8836466074938779,0.21473663351104288
racket,1514,0.33660961432691633,0.024230961836890698,0.28110367400030467,0.3580557498358884,0.9471699236871278,0.8950414701994802,0.33526019432601817
racket,1515,0.32001939888980496,0.007156572356953107,0.26965133823045057,0.4031726905227913,0.9367219459901389,0.8728663895497433,0.13391195448415194
racket,1516,0.28486021896811103,0.01966168679464296,0.32343130250768254,0.3720467917295635,0.9440663940467479,0.9021695838364717,0.2628319684482178
racket,1517,0.29853162762127616,0.008360814893206902,0.32131692827792885,0.37179062920758815,0.9441242723242381,0.8986551092868487,0.13238995855099323
racket,1518,0.3741273162778415,0.004975442920286238,0.27015059635577493,0.3507466444460974,0.9487458303334037,0.8869291267753096,0.09723416660143962
racket,1519,0.29715190825125654,0.030430592917940008,0.30737204231409304,0.3650454565167104,0.945633998791051,0.9024743645967805,0.36718183517078923
racket,1520,0.30831585687749935,0.01097639833286886,0.27673300222991004,0.40397474255972177,0.9365241493679818,0.8768770868385856,0.18780683662086997
racket,1521,0.29343034333108925,0.009077086435722933,0.26197486253477714,0.4355177076984107,0.928372810974038,0.8615662560958065,0.1675008394678528
racket,1522,0.2919375530202756,0.010349900802779519,0.29009581379188254,0.4076167323850623,0.9356203128093201,0.8805369558456441,0.1723319729952909
racket,1523,0.31188127724097126,0.012899900130422418,0.2628104450199138,0.4124083776086926,0.9344168115130556,0.8698826823043504,0.22211973269722438
racket,1524,0.3595955186376897,0.01616447350442319,0.2644364985027203,0.3598035093551669,0.9467885489076734,0.8863472089854348,0.26310834012014306
racket,1525,0.3511621974981035,0.021511314717431316,0.2712062805995655,0.3561202071848997,0.9475902137315013,0.8915357647339346,0.3168114236675919
racket,1526,0.3248387719926939,0.012055567011733739,0.29223988969344794,0.37086577130212445,0.9443329046379524,0.8913634185327554,0.19444953897311137
racket,1527,0.31233801661262556,0.008722187917093215,0.28844477134865665,0.39049502412162457,0.9397899425271269,0.8838560663648558,0.15012897067137163
racket,1528,0.3501276379532771,0.015171543434898028,0.2727014431166393,0.36199937549518546,0.9463068712977412,0.8882969391844957,0.2453812733995611
racket,1529,0.34659229817320125,0.014557092825927062,0.2713738547143513,0.3674767542865204,0.9450929746567489,0.8861167960537927,0.23859787486287318
racket,1530,0.27410658099714424,0.022559161130530574,0.30707137270097484,0.3962628851713504,0.9384076117617816,0.8926863740388223,0.30055398410589834
racket,1531,0.2658469193306031,0.012166853155204705,0.28617282932398574,0.4358133981902065,0.9282927959276316,0.8725397475531336,0.19843180305661645
racket,1532,0.3112362530892293,0.019559648832865987,0.2822428294304173,0.38696126864748737,0.9406259671753677,0.8863545216280739,0.28810798850167113
racket,1533,0.2882831256911445,0.01516726057990757,0.3044554782881885,0.39209413544075955,0.9394089200629012,0.8907304897833177,0.22564680107684604
racket,1534,0.3165451399653651,0.015472267961104055,0.28617139397881397,0.38181119809471686,0.9418298758880903,0.88764468673262,0.2401027143362476
racket,1535,0.31708928491519706,0.02271256009583304,0.3028069953724807,0.3573911596164894,0.9473144783184634,0.9010705658076427,0.3053925237367276
racket,1536,0.30683369207194217,0.009124428031475661,0.2703366798340701,0.41370520006251205,0.9340882494352892,0.8710522392050989,0.16422787095118235
racket,1537,0.33031938827785184,0.007380226989238015,0.275941916943096,0.3863584677898141,0.9407677653349634,0.8799972422065948,0.13502455073270425
racket,1538,0.32949666248171977,0.0025428130887615876,0.3111350637380249,0.3568254606914936,0.9474373224678081,0.8978632273988912,0.045743859226000744
racket,1539,0.29167469661200035,0.024374428702161447,0.2651463900792993,0.418804484606539,0.9327843619554875,0.8736261668243502,0.3483976999295416
racket,1540,0.3374892199704583,0.011487102372094188,0.2948492936833698,0.3561743839740777,0.9475784789239804,0.8958413832253237,0.18582763509889436
racket,1541,0.29114391479945934,0.01910096527800255,0.28102162394992075,0.4087334959726174,0.9353412866426679,0.8801353771599729,0.28381674036055426
racket,1542,0.3470613902128662,0.009217204858738877,0.29434958528778754,0.3493718196406073,0.9490388752348063,0.8967894475617941,0.15506726743057495
racket,1543,0.32613820453713066,0.015070750029263665,0.2535399013099657,0.4052511441236401,0.9362084450053166,0.8689083603321137,0.25683712903470046
racket,1544,0.28843828608750555,0.019086358089382548,0.3010317489327687,0.3914436068903432,0.9395641267059562,0.8910424433188973,0.27048628027010263
racket,1545,0.30132531537118834,0.011475237954286635,0.26474985347564745,0.42244959319887754,0.9318404724703285,0.8673502917450979,0.2012903749752789
racket,1546,0.3349350611745261,0.018529161297418204,0.3014815562001552,0.3450542213279005,0.9499523358687211,0.902668966866312,0.2649814126968302
racket,1547,0.3476443076339518,0.015499430715496374,0.24251400735427922,0.39434225429627257,0.9388703825280204,0.867424658961201,0.2708132744893954
racket,1548,0.3083871233637704,0.021118104884213444,0.27754603057437666,0.39294874117763945,0.939204596244712,0.8837288753833735,0.3074604153694934
racket,1549,0.29409167147141513,0.018138514057518713,0.2758419433314205,0.41192787113964563,0.9345382428477139,0.8771000138299891,0.27698619351628545
racket,1550,0.3081663780501506,0.008803283344625792,0.28242280755454297,0.4006075310506806,0.937351550162866,0.8790753275292885,0.1538790481040296
racket,1551,0.315437011397783,0.013046028694528032,0.3080795233501628,0.3634374365575261,0.9459898900153311,0.8983304465785269,0.19886003857462456
racket,1552,0.3272238868380016,0.023355363288794916,0.25342571135035297,0.39599503852285056,0.9384722978389908,0.8748358573680358,0.3490409247440422
racket,1553,0.3128204504289079,0.013558466307705975,0.28663119899180795,0.3869898842715782,0.940619229990196,0.8858061844160465,0.2165187088745074
racket,1554,0.3536194762105238,0.006145491889376548,0.27358293769464126,0.36665209420545847,0.945276878037267,0.8841152131379703,0.11602969061915087
racket,1555,0.3205601596387775,0.01985829190132722,0.27549773169875813,0.3840838167611372,0.9413007187325994,0.8849236734985872,0.2961499275201218
racket,1556,0.32414945003488305,0.019150897034196753,0.28747299247927316,0.369226660451647,0.9447013824617028,0.8925250000392947,0.2804191887349865
racket,1557,0.3223894247595319,0.017411048088417043,0.2779699341122788,0.3822295930397723,0.9417327045216144,0.8854241375818943,0.26780678425173987
racket,1558,0.3451684133758984,0.013788573894697622,0.2529450548873078,0.3880979578420962,0.9403579379976454,0.8729810800565958,0.24089161124101363
racket,1559,0.3023528258699053,0.017234038094232344,0.2834934615158659,0.3969196745199965,0.9382487890525821,0.8834027683711777,0.2618915364320469
racket,1560,0.3123811141883411,0.019004452707756404,0.2787622525912786,0.3898521805126239,0.9399426376462284,0.8842316395303583,0.2846497698451726
racket,1561,0.33068863246271607,0.005735082231793934,0.2556729380521249,0.4079033472533651,0.9355487859084116,0.8650213210985638,0.1153779523532371
racket,1562,0.31531220195557286,0.009547676697756956,0.2832001263714244,0.3919399949752458,0.9394457211177045,0.8819250868843242,0.1644615299325824
racket,1563,0.28229561435700296,0.021964162533853773,0.30522844249421677,0.3905117806149265,0.9397859587015913,0.8933738131141385,0.2962634163507224
racket,1564,0.34684997077847474,0.011486229177744662,0.25401788853014917,0.3876459115136315,0.9404646305448786,0.8725975099552739,0.2084059209063152
racket,1565,0.31933778978849847,0.0251536554883563,0.29369181177128867,0.3618167429518565,0.946347040580666,0.898087582440235,0.33400886656243783
racket,1566,0.34319072760840685,0.012103979337382527,0.2720879520165809,0.3726173410376298,0.943937337781686,0.8840836546358711,0.20622164663066686
racket,1567,0.2954106843646042,0.018721142905920772,0.31485945291228207,0.37100871981719297,0.9443006919370591,0.8999117161105429,0.2584564689632981
racket,1568,0.3000668105495719,0.005967565309779625,0.3081027104848066,0.38586291365584185,0.9408841590736727,0.8905839421159596,0.10182824070451099
racket,1569,0.2944766846641354,0.011550504003745377,0.2774310090535435,0.4165418022785758,0.9333652928702091,0.8740178962108177,0.1951841200001692
racket,1570,0.3031984143062116,0.01798776845343389,0.2762156153876999,0.4025982018526547,0.936863347223973,0.8796285519584757,0.2751866637305444
racket,1571,0.3348662327627986,0.010041713126890981,0.2582406676888405,0.3968513864214699,0.9382653158689098,0.8711385580141517,0.18457449583771873
racket,1572,0.3254405340927975,0.009672325483343359,0.28358192482908706,0.38130521559477204,0.9419472404409367,0.884935806361627,0.1661711818289934
racket,1573,0.38385667066605444,0.01645364240887426,0.24345994307368804,0.35622974385138323,0.9475664861171023,0.8794633922751038,0.2826225245230468
racket,1574,0.32682335897652554,0.018856092746157842,0.2829335193468405,0.3713870289304762,0.9442153818825612,0.8904231330021021,0.2803895135931024
racket,1575,0.32372495483084335,0.017425569701650722,0.25272871864138763,0.40612075682611826,0.9359927008051039,0.8693163727356936,0.28613058496707233
racket,1576,0.31733781480502765,0.010372870778899106,0.2952988134844389,0.3769905009316344,0.9429414828353511,0.8902089015716094,0.1704775185328368
racket,1577,0.3290479558854254,0.01692878158886068,0.26622627284363515,0.3877969896820788,0.9404289877211425,0.8795417439137433,0.27046029474291516
racket,1578,0.29003063420356234,0.02779720533105318,0.30425831681781496,0.3779138436475695,0.9427297005385523,0.8978188442320667,0.34848159785759913
racket,1579,0.32291934798123056,0.008040212895035547,0.251448419035549,0.4175920200881849,0.9330961267775716,0.8613792455775184,0.15660640402646722
racket,1580,0.316882151142493,0.00988442894055233,0.2902368629092565,0.38299655700769814,0.941554288729667,0.8868283539243805,0.16603027576809135
racket,1581,0.32875552463251384,0.01017452350120274,0.22830484452954744,0.43276510733673607,0.9291143285893114,0.8464042314806247,0.20485116817697466
racket,1582,0.3000248620007383,0.014213008631505158,0.3056871047847518,0.3800750245830047,0.9422319102090223,0.8938063880942346,0.21396183117000847
racket,1583,0.3306213092229648,0.013190958342604529,0.2725503749623556,0.38363735747207495,0.9414049333886986,0.881631793481661,0.22023540764196853
racket,1584,0.30372823251021464,0.005614178982010961,0.2922397854230071,0.39841780308476726,0.9378854209957588,0.8820187078688865,0.10088576928421626
racket,1585,0.3200509404835089,0.019611428258907458,0.2741892214372927,0.38614840982029097,0.9408171223257049,0.8838356151717147,0.29448006904240054
racket,1586,0.32460484190942324,0.01071900137953235,0.27771977798364056,0.38695637872740385,0.9406271183916645,0.8817133391231196,0.1838736098000512
racket,1587,0.2938987566221689,0.021087648418784275,0.28025552980939294,0.40475806514965385,0.9363305380969285,0.8815870144094523,0.3049723607370115
racket,1588,0.2969727595269178,0.020453916462869613,0.3051780888657341,0.3773952351444784,0.9428487166783767,0.8961406700337593,0.2818317644971523
racket,1589,0.32707449873236394,0.027061863321363875,0.2701266466508047,0.3757369912954675,0.9432281427053056,0.887760033516417,0.36901486985889875
racket,1590,0.32888730518112247,0.014029013636932009,0.23943974377195656,0.41764393740998884,0.9330827994542633,0.8585375877392731,0.2535618202689921
racket,1591,0.33941990162626307,0.015610639058147172,0.2898337449119376,0.35513571440365216,0.9478031639726793,0.8958417867164487,0.23979458258435382
racket,1592,0.31342137117006297,0.0073814032596367886,0.2544012349674054,0.42479599060289475,0.9312275759326394,0.860384911913424,0.14417480265265606
racket,1593,0.2691067569685246,0.013639600258106609,0.2923839551562023,0.4248696876171664,0.9312082578340731,0.8780898543532724,0.2138321121827878
racket,1594,0.33985111381201977,0.03108399213384173,0.250337477569704,0.37872741648443453,0.9425426530347918,0.8813860687042252,0.4196607722062203
racket,1595,0.3225520045656791,0.019154956334401212,0.27682521393973386,0.3814678251601858,0.9419095402879674,0.8858314715485511,0.28776728473042695
racket,1596,0.3058384624418681,0.03307519293168431,0.2932422661722607,0.36784407845418693,0.9450109281363043,0.898693972150387,0.39765762182692616
racket,1597,0.341113863563888,0.013183421319377955,0.2428230989925061,0.4028796161242279,0.9367941102472294,0.8640272969284828,0.23971221180570365
racket,1598,0.3357767623747401,0.019496365971625757,0.29284995950104564,0.3518769121525886,0.9485041180478266,0.8987503682355912,0.28061363080008567
racket,1599,0.3186088305955061,0.014426877262846348,0.2659233374358675,0.4010409547057801,0.9372454881021874,0.874852376148751,0.24011085201263144
racket,1600,0.31506688153794016,0.01599116764654056,0.28223970763716727,0.38670224317835206,0.9406869272165038,0.8852178744338592,0.2486184114117384
racket,1601,0.3116741620315254,0.01841896458557234,0.30782991122065423,0.36207696216224794,0.9462898004983619,0.900104732508528,0.2596748609953432
racket,1602,0.2941919592683624,0.022385061820970758,0.3162346690034531,0.3671883099072138,0.9451573455810515,0.9021714400642761,0.2933252989120867
racket,1603,0.3810158277515551,0.018223931227676127,0.22247793266395746,0.3782823083568113,0.9426450387358841,0.8641861990794368,0.3221794995705257
racket,1604,0.32609421677438916,0.00970933812080084,0.29018743434277366,0.3740090107620363,0.9436217089441787,0.8891160419705862,0.16367563612095978
racket,1605,0.3219583250085593,0.02423139701333855,0.28502326314134707,0.3687870148367551,0.9447999395580482,0.8934552239948306,0.3320981528692673
racket,1606,0.3315720716687725,0.021903651105230963,0.2622252673999154,0.3842990098260811,0.9412504416132027,0.8808592459395858,0.3274633686425571
racket,1607,0.2782536143768388,0.010173534036596776,0.29192142107298436,0.41965143051358,0.9325659354664944,0.8780296137922736,0.1689227871774044
racket,1608,0.3172179458141248,0.019089840689912315,0.2689303501773589,0.394761863318604,0.9387694907298519,0.8794606930633092,0.2926658029268613
racket,1609,0.3592548756305962,0.012932944550933002,0.26678950751177577,0.36102267230669494,0.946521465761774,0.8856889121553114,0.2206939243293194
racket,1610,0.3375276810614791,0.01374123432940432,0.28708400725148514,0.3616470773576314,0.9463843402944273,0.8926831265766298,0.21883016514566184
racket,1611,0.3442968219072672,0.012674698475995472,0.30674386601828,0.3362846135984573,0.9517763561436733,0.904747926204763,0.19523677938338294
racket,1612,0.31362277472346956,0.011192472524862699,0.2607125033179549,0.41447224943371286,0.933893334563027,0.8677295872204448,0.19977236353466313
racket,1613,0.3001267272378432,0.01496743125428782,0.30765788999467075,0.3772479515131982,0.9428824863207629,0.8953107174539804,0.22173565080821284
racket,1614,0.2957111571686994,0.023057562015469713,0.27755861078644206,0.40367267002938895,0.9365986970914787,0.8816151686837296,0.3263036196140939
racket,1615,0.334267164973012,0.00903785631765834,0.27860441990463486,0.37809055880469483,0.9426891074783267,0.8838257762345519,0.15930726872670717
racket,1616,0.318177454717553,0.017972843081297353,0.28004812074986335,0.38380158145128623,0.9413666143200411,0.8859095418004171,0.2726178794212747
racket,1617,0.32951618056022675,0.019126922431914474,0.24660599766382502,0.40475089934403374,0.9363323111917199,0.8678183175860781,0.3106175024133233
racket,1618,0.338881022695292,0.014323334082618707,0.27370508453872033,0.373090558683369,0.9438301462147519,0.8853219847272134,0.23410076042426847
racket,1619,0.2997023452752471,0.007346305319887728,0.28824094073317175,0.4047104086716935,0.9363423294591072,0.8795713647234771,0.12948340516387444
racket,1620,0.31735130478217205,0.00784964562795469,0.27370040332568035,0.4010986462641928,0.9372313607745102,0.8753035024476659,0.14323288716266952
racket,1621,0.33644591960695164,0.006764956190441251,0.29273031042748454,0.36405881377512256,0.9458525467994726,0.8916172761100337,0.11917084937147311
racket,1622,0.3283782366643658,0.0188744574281722,0.2594350603924838,0.3933122455149781,0.9391175401531441,0.876177016028326,0.29758855578731547
racket,1623,0.32779694127745185,0.02137258223827611,0.23530547506359956,0.41552500142067245,0.9336251199397239,0.8606698773653412,0.34485676213534633
racket,1624,0.30973589052630646,0.01155611525064578,0.2782504473560521,0.4004575468669956,0.9373882223013277,0.8785948966031377,0.19498710614614417
racket,1625,0.3632800967034492,0.00874541186118082,0.2430673000038139,0.3849071914315561,0.9411081866185893,0.8674121108059692,0.17304060136136426
racket,1626,0.3441100058505016,0.010270936295508792,0.2751921385071247,0.3704269193468648,0.9444317199533313,0.8851409935721936,0.17902646813384207
racket,1627,0.3027242975198101,0.0116742692405542,0.27005699548318873,0.41554443775644695,0.9336201604190169,0.8714621689633911,0.2010416229776637
racket,1628,0.3025499417387213,0.007781675287406089,0.2750051144773605,0.4146632684965122,0.933844727945968,0.8721174146832936,0.14148996527560956
racket,1629,0.30807047780663277,0.009226376916246714,0.2610671454845116,0.421635999792609,0.9320520151455337,0.8650579648878021,0.1704075006910811
racket,1630,0.30608899098915315,0.020314058756143297,0.2582809420406193,0.41531600821408426,0.9336784307007007,0.8702650744690533,0.31375356116529457
racket,1631,0.33549029980554723,0.02345671480566185,0.3070219517083883,0.3340310336804026,0.9522384367122937,0.9082034162391154,0.3096985360434264
racket,1632,0.32908367259356114,0.01544013914655622,0.26684907398185925,0.3886271142780233,0.9402328762095588,0.8789896355704405,0.25224695470520153
racket,1633,0.2888305235828136,0.016225781119607607,0.2965895899837862,0.3983541053137926,0.9379009018542367,0.887040061710014,0.2422292492714158
racket,1634,0.30052871222960176,0.011817490166400069,0.28642030443410454,0.4012334931698936,0.937198330931472,0.8814185670007871,0.1940740589496876
racket,1635,0.3228704248659435,0.016805030689298114,0.27845830267440297,0.3818662417703554,0.9418170984771067,0.8854801948134291,0.26059306745899696
racket,1636,0.30977925569085163,0.013606402980011607,0.2781721819975203,0.39844215933161636,0.9378795008168895,0.8798507948677156,0.22197656617206254
racket,1637,0.304644057233999,0.028028063085553372,0.2596920669374691,0.4076358127429786,0.9356155529730467,0.8759037971371386,0.38569564702005527
racket,1638,0.3401340411254459,0.016131282561138327,0.2539272026378999,0.38980747367551594,0.9399532467720724,0.8738647289413254,0.26997130506195766
racket,1639,0.3214477316036343,0.008668832112835444,0.2763845061047799,0.3934989301787503,0.9390727965397851,0.878700674873025,0.15467744035622272
racket,1640,0.28641998078566133,0.009665089520284394,0.29816540458989105,0.4057495251041632,0.9360848656043977,0.8835409925304588,0.15919616964575484
racket,1641,0.3463422278416106,0.015685734361971692,0.2960972169697551,0.34187482082666254,0.950618435865895,0.9011838042191381,0.23703466784304014
racket,1642,0.34027370917724326,0.01576769796001471,0.2558378410462417,0.3881207518165003,0.9403525546015775,0.8749681931446205,0.2641107924949655
racket,1643,0.3004642345582687,0.013511779600877747,0.30299195602641227,0.3830320298144413,0.9415460277363946,0.8920449438456917,0.2069590523183632
racket,1644,0.2944525506750369,0.015617426101338986,0.31617414536214145,0.37375587786148273,0.9436792077944894,0.8987570079036333,0.2245206638198286
racket,1645,0.3015668441794462,0.026474720123399905,0.2641029841360565,0.4078554515610975,0.9355607426967963,0.8769159065525696,0.3684649049192923
racket,1646,0.3036178426023078,0.01280400004575783,0.3020381363905763,0.3815400209613581,0.9418927966928193,0.8919138258714231,0.198772067748758
